,filename,survey,order_in_survey,base_name,text,Flesch_reading,trustworthy,lively,natural,boring,empathetic,respectful,cold,attractive,polite,engaging
147,3_F_intensity_medium_pitch_medium_rate_medium.wav,6,13,3_F_intensity_medium_pitch_medium_rate_medium,3,98.21,0.6329215480484162,0.4758984332315187,0.44749462632864345,-1.6926611712000839,0.2217603839601749,0.8870595973197599,-0.8607233601398342,0.45032921886013766,0.402379564238064,0.7064404170418708
148,4_F_intensity_medium_pitch_medium_rate_fast.wav,6,14,4_F_intensity_medium_pitch_medium_rate_fast,4,87.72,0.44749462632864345,0.2197872350497855,0.03152572079851864,-1.557157053012774,-0.4052046576611037,0.7016326755999873,-1.376537872734885,0.47109069178963514,0.26206770460887074,0.29047151151174605
149,5_F_intensity_medium_pitch_medium_rate_fast.wav,6,15,5_F_intensity_medium_pitch_medium_rate_fast,5,95.17,0.26687544605075425,0.10985233123385685,-0.3552818541286408,-1.923203155010436,-0.14909345947937053,0.7064404170418708,-1.507234249480311,0.29047151151174605,0.27168318749263787,0.03633346224040217
150,2_F_intensity_x-loud_pitch_low_rate_medium.wav,6,16,2_F_intensity_x-loud_pitch_low_rate_medium,2,88.74,0.2217603839601749,0.7112481584837543,0.4758984332315187,-1.923203155010436,-0.4052046576611037,0.8870595973197599,-1.507234249480311,0.6613253549512914,0.6329215480484162,0.4052141567695582
151,6_F_intensity_x-loud_pitch_medium_rate_fast.wav,6,17,6_F_intensity_x-loud_pitch_medium_rate_fast,6,97.7,0.6329215480484162,0.8822518558778765,0.936982400852223,-1.507234249480311,-0.03435081422155833,0.6309483991380267,-1.3218073277605384,0.2217603839601749,0.19138342814691023,0.6329215480484162
152,8_F_intensity_x-loud_pitch_high_rate_medium.wav,6,18,8_F_intensity_x-loud_pitch_high_rate_medium,8,92.12,0.6329215480484162,0.29047151151174605,0.6565176135094078,-1.3266150692024221,-0.14909345947937053,0.8870595973197599,-1.1459958889245327,0.6565176135094078,0.8135407283263053,0.6309483991380267
153,9_F_intensity_x-soft_pitch_low_rate_medium.wav,6,19,9_F_intensity_x-soft_pitch_low_rate_medium,9,95.67,0.2217603839601749,0.445521477418254,0.6565176135094078,-1.3266150692024221,-0.14909345947937053,0.445521477418254,-1.1459958889245327,0.21497949360790197,0.44749462632864345,0.29047151151174605
154,10_F_intensity_x-soft_pitch_medium_rate_slow.wav,6,20,10_F_intensity_x-soft_pitch_medium_rate_slow,10,94.66,0.998967650046078,0.2197872350497855,0.8870595973197599,-1.737776233290663,-0.4052046576611037,1.0724865190395325,-1.737776233290663,0.5878064859578367,0.452302367770527,0.5858333370474473
155,9_M_intensity_x-soft_pitch_low_rate_medium.wav,6,21,9_M_intensity_x-soft_pitch_low_rate_medium,9,95.67,0.2764909289345213,-0.14145112550599284,0.27168318749263787,-1.1459958889245327,-0.585823837938993,0.5258212367639816,-1.507234249480311,-0.21496999449944748,0.04114120368228572,0.27168318749263787
156,7_F_intensity_x-loud_pitch_medium_rate_fast.wav,6,22,7_F_intensity_x-loud_pitch_medium_rate_fast,7,95.67,0.6329215480484162,0.29047151151174605,0.19138342814691023,-1.737776233290663,-0.4052046576611037,0.8870595973197599,-1.251123051298578,0.2197872350497855,0.44749462632864345,0.4758984332315187
157,6_M_intensity_x-loud_pitch_low_rate_slow.wav,6,23,6_M_intensity_x-loud_pitch_low_rate_slow,6,97.7,0.04114120368228572,0.2649022971403649,0.10985233123385685,-1.6926611712000839,-0.585823837938993,0.4758984332315187,-1.3266150692024221,0.2197872350497855,0.08625626577286512,0.4758984332315187
158,2_F_intensity_x-soft_pitch_low_rate_medium.wav,6,24,2_F_intensity_x-soft_pitch_low_rate_medium,2,88.74,0.6329215480484162,0.6565176135094078,0.32688754633422,-1.507234249480311,0.21695264251829136,0.9969945011356887,-1.1411881474826493,0.8419445352291804,0.6329215480484162,0.5810255956055638
159,9_M_intensity_medium_pitch_medium_rate_fast.wav,6,25,9_M_intensity_medium_pitch_medium_rate_fast,9,95.67,0.44749462632864345,0.0794753754205922,0.2856637700698625,-1.5120419909221947,-0.4052046576611037,0.445521477418254,-1.1459958889245327,0.21497949360790197,0.6329215480484162,0.5210134953220982
160,1_F_intensity_medium_pitch_high_rate_medium.wav,6,26,1_F_intensity_medium_pitch_high_rate_medium,1,79.77,0.8135407283263053,0.5810255956055638,1.067678777597649,-1.6926611712000839,-0.4052046576611037,0.8870595973197599,-1.507234249480311,1.0225637155070697,0.5574295301445721,0.8918673387616435
161,3_M_intensity_x-soft_pitch_medium_rate_slow.wav,6,27,3_M_intensity_x-soft_pitch_medium_rate_slow,3,98.21,0.6377292894902997,0.29527925295362956,-0.03435081422155833,-1.737776233290663,-0.14909345947937053,0.6357561405799104,-1.3266150692024221,0.6565176135094078,0.452302367770527,0.4052141567695582
162,1_F_intensity_medium_pitch_high_rate_slow.wav,7,1,1_F_intensity_medium_pitch_high_rate_slow,1,79.77,-0.23548278657814645,0.20450298379507997,0.9607499118591536,-0.9823010912369531,-0.40497845318125314,-0.13542232477514426,0.45286247860355805,0.37369886712132433,-0.06598711997503967,0.37369886712132433
163,2_F_intensity_x-loud_pitch_high_rate_medium.wav,7,2,2_F_intensity_x-loud_pitch_high_rate_medium,2,88.74,0.2615065466017711,0.8606894500561513,0.7912542452560467,-0.14478688293308645,-0.7330716863117888,0.022875458475422196,-0.5550813716674261,0.022875458475422196,0.44103040316386954,0.5322964336487532
164,3_F_intensity_x-loud_pitch_low_rate_medium.wav,7,3,3_F_intensity_x-loud_pitch_low_rate_medium,3,98.21,0.5313624582847425,-0.05445482781221349,0.3618667916816357,-0.21485627982033936,0.1939046669962646,-0.22395049441532025,0.36340033359937135,0.29273137015839357,0.023475025029147077,0.11474105551403087
165,4_F_intensity_medium_pitch_medium_rate_slow.wav,7,4,4_F_intensity_medium_pitch_medium_rate_slow,4,87.72,0.3618667916816357,0.29396512879926673,-0.14632042485082208,-1.2409591195673841,0.19237112507852894,-0.3861852716180442,0.19237112507852894,-0.22518425305619347,0.6220583619298024,-0.1357221080520067
166,5_F_intensity_medium_pitch_medium_rate_medium.wav,7,5,5_F_intensity_medium_pitch_medium_rate_medium,5,95.17,0.520764141485927,0.7915540285329092,0.7020918835287224,-0.7233432796296595,0.5413906482437341,0.9492176196963273,-0.47411387470449534,0.45162871996268483,0.5535225069602852,0.19267090835539138
167,6_F_intensity_x-soft_pitch_medium_rate_medium.wav,7,6,6_F_intensity_x-soft_pitch_medium_rate_medium,6,97.7,0.27240464667744896,0.20450298379507997,1.1302455784622603,-0.13358899958054615,-0.06598711997503967,-0.13665608341601748,0.11170341139246057,0.2032692251542068,0.112003194669323,0.2032692251542068
168,7_F_intensity_medium_pitch_low_rate_fast.wav,7,7,7_F_intensity_medium_pitch_low_rate_fast,7,95.67,-0.14478688293308645,-0.5623422610678089,-0.653908074829555,-0.21545584637406426,-0.3142825495361932,-0.7233432796296595,-0.056558496569772965,-0.6423757826667289,-0.22575437989601724,-0.4728801160636221
169,8_F_intensity_medium_pitch_high_rate_fast.wav,7,8,8_F_intensity_medium_pitch_high_rate_fast,8,92.12,-0.5744741197843599,-0.4728801160636221,0.11417092867420701,-0.6430099747538772,-0.39648380513999726,-1.1527307332040706,0.11293717003333384,-0.8128054246338465,-0.22605416317287969,-0.9907957392782091
